Survived,Pclass,Age,SibSp,Parch,Fare,Age_was_missing,Cabin_known,FamilySize,IsAlone,FarePerPerson,IsWoman_or_Child,LogFare,LogAge,Pclass_x_Fare,Age_x_Pclass,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare_Female,Title_Rare_Male,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_U,AgeGroup_Adult,AgeGroup_Child,AgeGroup_Senior,AgeGroup_Teen
0,1,33.18254071711961,0,0,102.59438919146083,0,1,1,1,102.5944,0,4.640483169975182,3.531715008368959,102.59438919146083,33.18254071711961,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,3,18.47492529866742,0,1,17.616724215653864,0,0,2,0,8.8084,0,2.9240603281039443,2.9691277559942524,52.850172646961596,55.42477589600226,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,2,23.0309936531224,8,0,9.081149923558078,0,0,9,0,1.009,0,2.31066733585469,3.179344399418745,18.162299847116156,46.0619873062448,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,45.07823992875457,0,0,66.5392263265059,0,0,1,1,66.5392,0,4.212708559850443,3.830340819667581,66.5392263265059,45.07823992875457,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,30.585785747528703,5,0,24.66442758192524,0,0,6,0,4.1107,0,3.245105892312352,3.452707201278169,73.99328274577572,91.75735724258611,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1,1,8.864108303556865,4,0,114.67453724930672,0,0,5,0,22.9349,1,4.750780534346823,2.288902745481092,114.67453724930672,8.864108303556865,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,3,41.86920508405285,1,0,9.466674166338288,0,0,2,0,4.7333,0,2.348196320774977,3.758153737961948,28.400022499014867,125.60761525215855,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,19.645982802454085,0,2,8.384554211017734,0,0,3,0,2.7949,0,2.239065168752364,3.027520763070761,25.1536626330532,58.937948407362256,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,3,55.22616886704564,0,0,38.62320435200868,0,0,1,1,38.6232,0,3.6794149151330062,4.029382286727477,115.86961305602603,165.67850660113692,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,2,44.12067292000508,1,0,8.394468958690283,0,0,2,0,4.1972,1,2.2401211074456815,3.8093405210857956,16.788937917380565,88.24134584001015,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,22.737493460777483,0,2,77.20834059796655,0,0,3,0,25.7361,0,4.359376299126783,3.1670558006576917,77.20834059796655,22.737493460777483,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,46.93422906429159,0,0,4.983281080382476,0,0,1,1,4.9833,1,1.7889690931443358,3.8698298434600558,14.949843241147427,140.80268719287477,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,29.949977147383645,0,0,44.01898686328502,0,0,1,1,44.019,0,3.8070843310779856,3.432372260758237,88.03797372657004,59.89995429476729,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,40.938831451711074,0,0,11.94881944713933,0,0,1,1,11.9488,0,2.5610046216069406,3.7362121627039,35.84645834141799,122.81649435513322,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,35.78625944212265,0,2,13.353935035805565,0,0,3,0,4.4513,0,2.6640241231376387,3.605124390724524,40.061805107416696,107.35877832636794,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,17.15100683012777,0,0,63.1960649373336,0,1,1,1,63.1961,1,4.16194191500637,2.898726031906617,189.5881948120008,51.45302049038331,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,2,19.99030234755553,0,1,14.00828118720763,0,0,2,0,7.0041,0,2.7086021279097596,3.044060538090664,28.01656237441526,39.98060469511106,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,26.88217402885084,1,1,57.10420872928105,1,0,3,0,19.0347,1,4.062238100636686,3.327987560931489,114.2084174585621,53.76434805770168,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,24.313145350508428,0,0,9.492172400675976,0,0,1,1,9.4922,0,2.3506294935009655,3.2313238398704858,28.476517202027928,72.93943605152529,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,2,23.348921514612044,2,0,17.385296130671076,0,0,3,0,5.7951,0,2.911551221812587,3.1924875575666993,34.77059226134215,46.69784302922409,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,15.628283889109058,1,1,213.14771624986568,0,0,3,0,71.0492,1,5.366666039749862,2.8111050942004505,213.14771624986568,15.628283889109058,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,3,27.762918571125304,1,0,10.894438432073056,1,0,2,0,5.4472,1,2.4760709322220675,3.359087007924011,32.68331529621916,83.2887557133759,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,57.87534886940403,0,1,5.260803686618329,0,0,2,0,2.6304,1,1.8343085613152523,4.075422477913999,15.782411059854988,173.62604660821208,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,14.05453920044018,1,2,14.2115913327809,0,0,4,0,3.5529,1,2.722057724912938,2.7116795537230045,42.6347739983427,42.16361760132054,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3,27.762918571125304,0,0,10.818574897194008,1,0,1,1,10.8186,1,2.4696724376358934,3.359087007924011,32.45572469158202,83.2887557133759,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,48.771087775816014,1,0,99.7118114354103,0,0,2,0,49.8559,1,4.612263086147191,3.9074342486857923,99.7118114354103,48.771087775816014,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,27.885020522559987,0,1,11.07563857921042,0,0,2,0,5.5378,1,2.4911900825469653,3.363323139724927,33.22691573763126,83.65506156767997,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,27.762918571125304,1,1,45.34198477616402,1,0,3,0,15.114,1,3.8360483488199515,3.359087007924011,136.02595432849205,83.2887557133759,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,14.126490605943683,8,0,111.72808847428335,0,0,9,0,12.4142,1,4.724978622239946,2.7164475515200173,111.72808847428335,14.126490605943683,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3,34.99629936090708,0,0,6.296084127949578,0,1,1,1,6.2961,0,1.9873377834003958,3.5834161376419287,18.888252383848734,104.98889808272125,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,26.37998028993632,0,0,12.931093125370596,0,0,1,1,12.9311,1,2.63412325746024,3.309812099989201,38.79327937611179,79.13994086980895,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,42.80021993951808,1,0,7.427050107171815,0,0,2,0,3.7135,0,2.13144678279981,3.7796388388199773,22.281150321515444,128.40065981855423,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,27.762918571125304,0,0,10.342672979063996,1,0,1,1,10.3427,1,2.4285719829632995,3.359087007924011,31.028018937191987,83.2887557133759,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,27.762918571125304,1,0,6.949308953262956,1,0,2,0,3.4747,1,2.0730850007702535,3.359087007924011,20.847926859788867,83.2887557133759,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,26.577726811301005,0,0,70.810223321916,1,1,1,1,70.8102,0,4.274026852017348,3.3170084473331,141.620446643832,53.15545362260201,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,2,26.88217402885084,0,0,13.20904080273444,1,0,1,1,13.209,1,2.6538784382637823,3.327987560931489,26.41808160546888,53.76434805770168,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,31.721380222082704,4,0,18.12777442923985,0,0,5,0,3.6256,0,2.951141437386774,3.4880286936713643,54.38332328771955,95.16414066624812,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,24.055671900650363,0,0,9.883028534910611,0,1,1,1,9.883,0,2.387204560681507,3.2211002250806695,29.649085604731834,72.16701570195109,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,3,33.73877380846368,1,0,5.988606493477639,0,0,2,0,2.9943,1,1.9442811792151649,3.547856463945463,17.965819480432916,101.21632142539103,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,24.864380258053583,0,0,13.510892764292525,0,0,1,1,13.5109,0,2.6748995925217938,3.2528667425286955,40.53267829287758,74.59314077416074,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,27.762918571125304,0,0,15.261323498944485,1,0,1,1,15.2613,1,2.7887894968062357,3.359087007924011,45.783970496833454,83.2887557133759,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,47.44636549851144,0,0,16.77823598450817,0,0,1,1,16.7782,1,2.877975011694045,3.8804573200123715,50.334707953524514,142.3390964955343,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,14.908404086085024,0,0,2.488238815140833,0,0,1,1,2.4882,0,1.2493969713465185,2.766847528461419,7.464716445422499,44.72521225825507,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3,44.95829985580664,1,0,5.720173983280421,0,0,2,0,2.8601,0,1.9051140445690187,3.8277344604731605,17.16052194984126,134.8748995674199,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,47.43961094275812,0,2,21.31560601503781,0,1,3,0,7.1052,0,3.1052862550074756,3.8803178869176684,63.94681804511343,142.31883282827437,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,3,27.347040622124897,0,0,6.894627411006852,0,1,1,1,6.8946,0,2.0661824535612814,3.3445226374984003,20.683882233020558,82.0411218663747,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,3,0.5,0,2,13.553883073672363,0,0,3,0,4.518,1,2.6778578359275516,0.4054651081081644,40.661649221017086,1.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,2,20.490492180677947,1,0,9.401953214022978,0,0,2,0,4.701,0,2.341993597554088,3.0676106131691645,18.803906428045956,40.980984361355894,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,2,47.157923651855526,0,0,31.021885362955413,0,0,1,1,31.0219,0,3.4664195866270244,3.8744856865299444,62.043770725910825,94.31584730371105,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,1,28.67984712781565,1,2,139.88048679388498,0,0,4,0,34.9701,0,4.94791191956163,3.3904682676058493,139.88048679388498,28.67984712781565,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,15.009768747871249,0,0,18.61658022306246,0,1,1,1,18.6166,0,2.9763751383876405,2.7731990826739015,55.84974066918738,45.029306243613746,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,21.93315110280496,0,0,148.6449716482717,0,0,1,1,148.645,1,5.008265632987593,3.132583510140997,148.6449716482717,21.93315110280496,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,40.76868037106375,1,0,30.668827158735528,0,0,2,0,15.3344,0,3.4553328266704715,3.732146785265559,92.00648147620659,122.30604111319126,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1,3,36.65426995481931,0,0,5.932597658621904,0,1,1,1,5.9326,1,1.936234585479891,3.628446359629859,17.79779297586571,109.96280986445794,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,2,25.65495061162428,0,0,12.46006979493365,0,1,1,1,12.4601,0,2.59972750956225,3.2829748973982857,24.9201395898673,51.30990122324856,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,3,23.864458234594373,0,0,20.5617548993314,0,1,1,1,20.5618,1,3.070921138801201,3.213439403656435,61.6852646979942,71.59337470378313,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,23.515385913386496,0,0,157.6154960493444,0,1,1,1,157.6155,0,5.06648300965706,3.199300916908174,157.6154960493444,23.515385913386496,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,16.086257417020967,1,0,53.37918428266377,0,0,2,0,26.6896,0,3.995981438773021,2.8382744805775992,53.37918428266377,16.086257417020967,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3,27.762918571125304,0,2,7.679657966782521,1,1,3,0,2.5599,1,2.160982123147314,3.359087007924011,23.038973900347564,83.2887557133759,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,2,24.487513431041243,1,0,13.523165523945687,0,0,2,0,6.7616,0,2.6757449969266673,3.238188662866251,27.046331047891375,48.97502686208249,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,46.04021929155695,0,0,30.537934236066203,0,1,1,1,30.5379,1,3.4511910827528047,3.8510029653898146,30.537934236066203,46.04021929155695,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,3,50.29842472691432,0,1,5.596044117248977,0,0,2,0,2.798,1,1.8864700931602751,3.9376600446275583,16.78813235174693,150.89527418074294,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,30.268762512030733,2,0,5.67761393592063,1,0,3,0,1.8925,0,1.8987607285176833,3.4426195963991946,17.03284180776189,90.8062875360922,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,22.957315621947323,0,0,67.05864602884203,0,0,1,1,67.0586,0,4.220369775087659,3.176273731158887,67.05864602884203,22.957315621947323,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,34.65222126471253,0,0,14.117406778552052,0,0,1,1,14.1174,1,2.7158468466869525,3.573811452484838,42.352220335656156,103.9566637941376,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,28.66126151052717,0,0,103.76309143529213,0,1,1,1,103.7631,0,4.6517015288957095,3.3898418681899076,103.76309143529213,28.66126151052717,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,16.348173949778207,0,0,58.96177088001688,0,0,1,1,58.9618,0,4.093707207154785,2.853487253002524,58.96177088001688,16.348173949778207,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3,33.54102994410244,0,1,8.975641247571946,0,1,2,0,4.4878,0,2.3001462461805766,3.542147891153589,26.92692374271584,100.62308983230733,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,3,12.493442923762764,0,2,12.92422615797567,0,0,3,0,4.3081,1,2.6336302121309667,2.6022038580984814,38.772678473927016,37.48032877128829,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,3,45.62751143846189,0,0,4.890516470008784,0,0,1,1,4.8905,0,1.773343679729121,3.842190741145223,14.671549410026351,136.88253431538567,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,27.762918571125304,0,0,21.339738013933204,1,0,1,1,21.3397,1,3.1063670663535436,3.359087007924011,64.01921404179961,83.2887557133759,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,31.81623518221975,0,0,25.9491231016384,0,1,1,1,25.9491,1,3.293950758853034,3.4909233679980227,77.84736930491519,95.44870554665926,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,3,27.762918571125304,0,0,8.24459857031665,1,0,1,1,8.2446,1,2.224039442621793,3.359087007924011,24.733795710949952,83.2887557133759,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,2,25.37533036814292,0,2,15.747326076606608,0,0,3,0,5.2491,1,2.8182386083101827,3.2724291175241498,31.494652153213217,50.75066073628584,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,37.21371322065384,0,0,25.30226670226341,0,1,1,1,25.3023,0,3.269655121867733,3.6431944360267607,75.90680010679023,111.64113966196152,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,2,26.88217402885084,3,0,18.576573895892807,1,0,4,0,4.6441,1,2.974333642010861,3.327987560931489,37.153147791785614,53.76434805770168,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,26.577726811301005,0,1,28.46512179408011,1,1,2,0,14.2326,0,3.3832072517983915,3.3170084473331,56.93024358816022,53.15545362260201,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,28.93634720645708,1,0,75.68979920017182,1,0,2,0,37.8449,0,4.33976870344203,3.3990733677560656,75.68979920017182,28.93634720645708,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,1,30.769314113649767,0,0,203.5295224372102,0,0,1,1,203.5295,0,5.320712329059515,3.45850085892813,203.5295224372102,30.769314113649767,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,56.14500598681599,0,0,16.102176138504948,0,0,1,1,16.1022,0,2.8392057149734957,4.0455920021149065,48.30652841551485,168.43501796044796,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,3,14.995361455521952,0,1,16.668156669590616,0,0,2,0,8.3341,1,2.8717639611157604,2.7722987711781566,50.00447000877185,44.986084366565855,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,3,27.762918571125304,0,0,16.85572856203227,1,0,1,1,16.8557,1,2.8823243845842677,3.359087007924011,50.567185686096806,83.2887557133759,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,2,26.577726811301005,0,1,14.33442564277643,1,1,2,0,7.1672,0,2.730100342856086,3.3170084473331,28.66885128555286,53.15545362260201,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,28.93634720645708,0,0,60.58716988074875,1,0,1,1,60.5872,0,4.120453567689266,3.3990733677560656,60.58716988074875,28.93634720645708,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,26.15773036573737,0,1,126.9221642195648,1,0,2,0,63.4611,1,4.851421986922019,3.301661733872407,126.9221642195648,26.15773036573737,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,35.84861982206729,2,1,21.575965162916507,0,0,4,0,5.394,0,3.1168858520067033,3.6068181639873154,43.151930325833014,71.69723964413458,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,3,37.88610055986478,0,0,5.920021289572013,0,0,1,1,5.92,0,1.9344188461525933,3.660636874687489,17.76006386871604,113.65830167959433,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,44.535797787387125,0,0,36.92058684541371,0,1,1,1,36.9206,0,3.635494153148234,3.818498781177868,110.76176053624113,133.60739336216136,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,3,27.762918571125304,1,0,21.579629050245,1,0,2,0,10.7898,1,3.117048130342328,3.359087007924011,64.738887150735,83.2887557133759,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,25.622392835340406,0,0,20.45665112222653,0,0,1,1,20.4567,1,3.06603467293879,3.281752697557593,40.91330224445306,51.24478567068081,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,38.41603181683824,0,0,10.18387982393757,0,0,1,1,10.1839,0,2.4144734400776398,3.6741726324475024,30.55163947181271,115.24809545051473,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,55.59834708853302,1,0,13.519217129372247,0,0,2,0,6.7596,0,2.675473091233192,4.035979781399901,40.55765138811674,166.79504126559905,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,27.14312755064397,1,0,16.369481372229043,0,0,2,0,8.1847,1,2.8547147221347857,3.3373031880350315,49.108444116687124,81.42938265193192,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,27.762918571125304,1,0,3.543469062253976,1,0,2,0,1.7717,1,1.5136908308979866,3.359087007924011,10.630407186761929,83.2887557133759,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,2,44.49912937001762,0,0,71.03282536221428,0,0,1,1,71.0328,0,4.277121922930198,3.817693191048946,142.06565072442856,88.99825874003524,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,27.314663704649625,0,0,12.45100930194092,0,1,1,1,12.451,1,2.59905414426891,3.3433798225625027,24.90201860388184,54.62932740929925,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,2,0.5,2,0,19.97714547232731,0,0,3,0,6.659,1,3.043433534241599,0.4054651081081644,39.95429094465462,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,3,40.863903480105904,0,1,12.253685874599212,0,0,2,0,6.1268,0,2.5842756929626023,3.734423963508915,36.76105762379763,122.59171044031771,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,21.50540539664508,0,0,213.14771624986568,0,1,1,1,213.1477,1,5.366666039749862,3.113755520208295,213.14771624986568,21.50540539664508,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,27.732534047741748,0,0,75.8799381580567,0,1,1,1,75.8799,0,4.342244960265989,3.3580300712506514,75.8799381580567,27.732534047741748,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,1,33.647724627966205,0,2,207.4999318601872,0,0,3,0,69.1666,0,5.339938714429149,3.545232056177158,207.4999318601872,33.647724627966205,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,31.66699551690693,0,0,102.1112715615999,0,0,1,1,102.1113,0,4.635808711541873,3.4863652567958816,102.1112715615999,31.66699551690693,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,38.93232543994655,0,2,6.7380848149745125,0,0,3,0,2.246,0,2.046154217057553,3.6871861572943834,20.214254444923537,116.79697631983966,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,22.903190812022192,0,0,13.010167025081891,0,1,1,1,13.0102,1,2.639783282125238,3.1740119568053995,39.030501075245674,68.70957243606658,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,3,36.18348117446516,0,0,11.176366520743844,0,0,1,1,11.1764,0,2.4994969025670524,3.6158646082078656,33.529099562231536,108.55044352339547,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,26.15773036573737,1,0,41.74519453571746,1,1,2,0,20.8726,1,3.755256780543229,3.301661733872407,41.74519453571746,26.15773036573737,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,3,39.34334673242504,0,0,14.872893254793,0,0,1,1,14.8729,0,2.764612827612726,3.6974264922088875,44.618679764379,118.03004019727513,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,37.615144776182746,0,0,12.160199707264203,0,0,1,1,12.1602,0,2.5771971011060546,3.653644551235557,36.48059912179261,112.84543432854824,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,15.903858171375663,0,0,111.70703194564388,0,0,1,1,111.707,0,4.7247918143578245,2.827541890038121,111.70703194564388,15.903858171375663,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,44.20374962645045,0,0,22.46017950109753,0,0,1,1,22.4602,1,3.155304494564239,3.8111800397348983,44.92035900219506,88.4074992529009,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,21.496511768403327,0,0,13.53217976606138,0,0,1,1,13.5322,0,2.6763654846417455,3.113360264676184,27.06435953212276,42.99302353680665,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,27.762918571125304,0,0,19.02791373851104,1,0,1,1,19.0279,1,2.9971269874138375,3.359087007924011,57.08374121553312,83.2887557133759,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,34.142022387618766,1,0,8.250449482880516,0,0,2,0,4.1252,0,2.2246721430875844,3.559397633397098,24.751348448641547,102.4260671628563,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,26.15773036573737,2,0,12.456272620881332,1,0,3,0,4.1521,1,2.5994453631978707,3.301661733872407,12.456272620881332,26.15773036573737,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,25.87147624679407,0,0,21.60498429193111,0,0,1,1,21.605,0,3.1181704258527687,3.29106536145296,43.20996858386222,51.74295249358814,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,27.762918571125304,0,2,8.60602391637573,1,1,3,0,2.8687,1,2.2623903929725886,3.359087007924011,25.81807174912719,83.2887557133759,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,3,28.728125517571744,0,0,15.092304111752522,0,1,1,1,15.0923,1,2.778341152228168,3.392093584822856,45.27691233525756,86.18437655271524,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,3,24.755483040320144,1,2,39.81444122597401,0,1,4,0,9.9536,1,3.70903597040103,3.2486475380472686,119.44332367792202,74.26644912096043,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
